 2024/9/3 1:10:0, 26.80, 70.0
 2024/9/3 1:20:0, 26.80, 70.0
 2024/9/3 1:30:0, 26.80, 70.0
 2024/9/3 1:40:0, 26.80, 70.0
 2024/9/3 1:50:0, 26.80, 69.0
 2024/9/3 2:0:0, 26.80, 69.0
 2024/9/3 2:10:0, 26.80, 69.0
 2024/9/3 2:20:0, 26.80, 69.0
 2024/9/3 2:30:0, 26.80, 69.0
 2024/9/3 2:40:0, 26.80, 70.0
 2024/9/3 2:50:0, 26.80, 70.0
 2024/9/3 3:0:0, 26.70, 68.0
 2024/9/3 3:10:0, 26.60, 67.0
 2024/9/3 3:20:0, 26.60, 66.0
 2024/9/3 3:30:0, 26.50, 66.0
 2024/9/3 3:40:0, 26.50, 65.0
 2024/9/3 3:50:0, 26.50, 65.0
 2024/9/3 4:0:0, 26.50, 65.0
 2024/9/3 4:10:0, 26.50, 65.0
 2024/9/3 4:20:0, 26.40, 65.0
 2024/9/3 4:30:0, 26.40, 64.0
 2024/9/3 4:40:0, 26.30, 64.0
 2024/9/3 4:50:0, 26.40, 64.0
 2024/9/3 5:0:0, 26.30, 64.0
 2024/9/3 5:10:0, 26.40, 64.0
 2024/9/3 5:20:0, 26.40, 64.0
 2024/9/3 5:30:0, 26.30, 63.0
 2024/9/3 5:40:0, 26.30, 63.0
 2024/9/3 5:50:0, 26.30, 63.0
 2024/9/3 6:0:0, 26.30, 63.0
 2024/9/3 6:10:0, 26.30, 63.0
 2024/9/3 6:20:0, 26.30, 63.0
 2024/9/3 6:30:0, 26.30, 64.0
 2024/9/3 6:40:0, 26.20, 64.0
 2024/9/3 6:50:0, 26.20, 64.0
 2024/9/3 7:0:0, 26.10, 64.0
 2024/9/3 7:10:0, 26.10, 64.0
 2024/9/3 7:20:0, 26.20, 63.0
 2024/9/3 7:30:0, 26.20, 64.0
 2024/9/3 7:40:0, 26.10, 64.0
 2024/9/3 7:50:0, 26.0, 63.0
 2024/9/3 8:0:0, 25.90, 63.0
 2024/9/3 8:10:0, 25.80, 63.0
 2024/9/3 8:20:0, 25.70, 63.0
 2024/9/3 8:30:0, 25.80, 63.0
 2024/9/3 8:40:0, 25.90, 63.0
 2024/9/3 8:50:0, 25.80, 63.0
 2024/9/3 9:0:0, 25.90, 63.0
 2024/9/3 9:10:0, 25.80, 63.0
 2024/9/3 9:20:0, 25.70, 63.0
 2024/9/3 9:30:0, 25.90, 65.0
 2024/9/3 9:40:0, 26.10, 66.0
 2024/9/3 9:50:0, 26.20, 66.0
 2024/9/3 10:0:0, 26.20, 66.0
 2024/9/3 10:10:0, 26.30, 66.0
 2024/9/3 10:20:0, 26.40, 66.0
 2024/9/3 10:30:0, 26.40, 66.0
 2024/9/3 10:40:0, 26.50, 67.0
 2024/9/3 10:50:0, 26.50, 67.0
 2024/9/3 11:0:0, 26.50, 67.0
 2024/9/3 11:10:0, 26.60, 67.0
 2024/9/3 11:20:0, 26.60, 67.0
 2024/9/3 11:30:0, 26.70, 67.0
 2024/9/3 11:40:0, 26.70, 67.0
 2024/9/3 11:50:0, 26.70, 67.0
 2024/9/3 12:0:0, 26.80, 67.0
 2024/9/3 12:10:0, 26.80, 68.0
 2024/9/3 12:20:0, 26.90, 68.0
 2024/9/3 12:30:0, 27.10, 69.0
 2024/9/3 12:40:0, 27.20, 69.0
 2024/9/3 12:50:0, 27.20, 69.0
 2024/9/3 13:0:0, 27.20, 69.0
 2024/9/3 13:10:0, 27.10, 69.0
 2024/9/3 13:20:0, 27.10, 69.0
 2024/9/3 13:30:0, 27.10, 70.0
 2024/9/3 13:40:0, 27.20, 71.0
 2024/9/3 13:50:0, 27.30, 71.0
 2024/9/3 14:0:0, 27.40, 71.0
 2024/9/3 14:10:0, 27.50, 72.0
 2024/9/3 14:20:0, 27.60, 72.0
 2024/9/3 14:30:0, 27.60, 72.0
 2024/9/3 14:40:0, 27.70, 72.0
 2024/9/3 14:50:0, 27.60, 72.0
 2024/9/3 15:0:0, 27.60, 72.0
 2024/9/3 15:10:0, 27.60, 72.0
 2024/9/3 15:20:0, 27.50, 72.0
 2024/9/3 15:30:0, 27.40, 72.0
 2024/9/3 15:40:0, 27.30, 72.0
 2024/9/3 15:50:0, 27.30, 72.0
 2024/9/3 16:0:0, 27.20, 72.0
 2024/9/3 16:10:0, 27.20, 71.0
 2024/9/3 16:20:0, 27.20, 71.0
 2024/9/3 16:30:0, 27.20, 71.0
 2024/9/3 16:40:0, 27.20, 71.0
 2024/9/3 16:50:0, 27.30, 70.0
 2024/9/3 17:0:0, 27.30, 70.0
 2024/9/3 17:10:0, 27.20, 69.0
 2024/9/3 17:20:0, 27.20, 68.0
 2024/9/3 17:30:0, 27.30, 69.0
 2024/9/3 17:40:0, 27.40, 69.0
 2024/9/3 17:50:0, 27.50, 69.0
 2024/9/3 18:0:0, 27.50, 69.0
 2024/9/3 18:10:0, 27.50, 69.0
 2024/9/3 18:20:0, 27.30, 69.0
 2024/9/3 18:30:0, 27.40, 70.0
 2024/9/3 18:40:0, 27.40, 70.0
 2024/9/3 18:50:0, 27.40, 70.0
 2024/9/3 19:0:0, 27.40, 70.0
 2024/9/3 19:10:0, 27.30, 70.0
 2024/9/3 19:20:0, 27.30, 70.0
 2024/9/3 19:30:0, 27.30, 70.0
 2024/9/3 19:40:0, 27.20, 70.0
 2024/9/3 19:50:0, 27.20, 70.0
 2024/9/3 20:0:0, 27.20, 71.0
 2024/9/3 20:10:0, 27.20, 71.0
 2024/9/3 20:20:0, 27.10, 70.0
 2024/9/3 20:30:0, 27.10, 70.0
 2024/9/3 20:40:0, 27.0, 70.0
 2024/9/3 20:50:0, 27.0, 70.0
 2024/9/3 21:0:0, 27.0, 70.0
 2024/9/3 21:10:0, 27.0, 70.0
 2024/9/3 21:20:0, 27.0, 70.0
 2024/9/3 21:30:0, 27.0, 71.0
 2024/9/3 21:40:0, 27.0, 71.0
 2024/9/3 21:50:0, 27.0, 71.0
 2024/9/3 22:0:0, 27.0, 71.0
 2024/9/3 22:10:0, 27.10, 71.0
 2024/9/3 22:20:0, 27.20, 74.0
 2024/9/3 22:30:0, 27.20, 74.0
 2024/9/3 22:40:0, 27.20, 74.0
 2024/9/3 22:50:0, 27.20, 74.0
 2024/9/3 23:0:0, 27.30, 74.0
 2024/9/3 23:10:0, 27.30, 74.0
 2024/9/3 23:20:0, 27.20, 74.0
 2024/9/3 23:30:0, 27.20, 75.0
 2024/9/3 23:40:0, 27.20, 75.0
 2024/9/3 23:50:0, 27.40, 77.0
 2024/9/4 0:0:0, 27.40, 77.0
 2024/9/4 0:10:0, 27.50, 78.0
 2024/9/4 0:20:0, 27.60, 79.0
 2024/9/4 0:30:0, 27.70, 80.0
 2024/9/4 0:40:0, 27.80, 80.0
 2024/9/4 0:50:0, 27.80, 81.0
 2024/9/4 1:0:0, 27.80, 81.0
 2024/9/4 1:10:0, 27.90, 81.0
 2024/9/4 1:20:0, 27.90, 81.0
 2024/9/4 1:30:0, 27.90, 82.0
 2024/9/4 1:40:0, 27.90, 82.0
 2024/9/4 1:50:0, 28.0, 83.0
 2024/9/4 2:0:0, 28.0, 83.0
 2024/9/4 2:10:0, 28.0, 84.0
 2024/9/4 2:20:0, 28.0, 84.0
 2024/9/4 2:30:0, 28.0, 84.0
 2024/9/4 2:40:0, 28.0, 84.0
 2024/9/4 2:50:0, 28.0, 84.0
 2024/9/4 3:0:0, 28.0, 84.0
 2024/9/4 3:10:0, 28.0, 84.0
 2024/9/4 3:20:0, 28.0, 84.0
 2024/9/4 3:30:0, 27.80, 81.0
 2024/9/4 3:40:0, 27.60, 76.0
 2024/9/4 3:50:0, 27.50, 76.0
 2024/9/4 4:0:0, 27.40, 75.0
 2024/9/4 4:10:0, 27.40, 74.0
 2024/9/4 4:20:0, 27.30, 74.0
 2024/9/4 4:30:0, 27.30, 73.0
 2024/9/4 4:40:0, 27.30, 73.0
 2024/9/4 4:50:0, 27.30, 72.0
 2024/9/4 5:0:0, 27.20, 72.0
 2024/9/4 5:10:0, 27.30, 71.0
 2024/9/4 5:20:0, 27.30, 71.0
 2024/9/4 5:30:0, 27.20, 71.0
 2024/9/4 5:40:0, 27.20, 71.0
 2024/9/4 5:50:0, 27.10, 71.0
 2024/9/4 6:0:0, 27.10, 71.0
 2024/9/4 6:10:0, 27.10, 70.0
 2024/9/4 6:20:0, 27.10, 70.0
 2024/9/4 6:30:0, 27.10, 70.0
 2024/9/4 6:40:0, 27.20, 71.0
 2024/9/4 6:50:0, 27.30, 71.0
 2024/9/4 7:0:0, 27.30, 72.0
 2024/9/4 7:10:0, 27.40, 72.0
 2024/9/4 7:20:0, 27.40, 72.0
 2024/9/4 7:30:0, 27.30, 72.0
 2024/9/4 7:40:0, 27.50, 71.0
 2024/9/4 7:50:0, 27.20, 72.0
 2024/9/4 8:0:0, 27.0, 69.0
 2024/9/4 8:10:0, 26.80, 70.0
 2024/9/4 8:20:0, 26.70, 70.0
 2024/9/4 8:30:0, 26.80, 70.0
 2024/9/4 8:40:0, 26.70, 69.0
 2024/9/4 8:50:0, 26.80, 70.0
 2024/9/4 9:0:0, 26.70, 70.0
 2024/9/4 9:10:0, 26.90, 72.0
 2024/9/4 9:20:0, 27.0, 72.0
 2024/9/4 9:30:0, 27.0, 71.0
 2024/9/4 9:40:0, 27.0, 71.0
 2024/9/4 9:50:0, 27.0, 71.0
 2024/9/4 10:0:0, 27.10, 71.0
 2024/9/4 10:10:0, 27.10, 71.0
 2024/9/4 10:20:0, 27.10, 72.0
 2024/9/4 10:30:0, 27.0, 71.0
 2024/9/4 10:40:0, 27.10, 71.0
 2024/9/4 10:50:0, 27.10, 71.0
 2024/9/4 11:0:0, 27.20, 72.0
 2024/9/4 11:10:0, 27.20, 72.0
 2024/9/4 11:20:0, 27.20, 72.0
 2024/9/4 11:30:0, 27.10, 72.0
 2024/9/4 11:40:0, 27.10, 72.0
 2024/9/4 11:50:0, 27.20, 73.0
 2024/9/4 12:0:0, 27.30, 75.0
 2024/9/4 12:10:0, 27.50, 74.0
 2024/9/4 12:20:0, 27.50, 72.0
 2024/9/4 12:30:0, 27.40, 71.0
 2024/9/4 12:40:0, 27.40, 70.0
 2024/9/4 12:50:0, 27.40, 70.0
 2024/9/4 13:0:0, 27.40, 70.0
 2024/9/4 13:10:0, 27.40, 69.0
 2024/9/4 13:20:0, 27.40, 68.0
 2024/9/4 13:30:0, 27.30, 67.0
 2024/9/4 13:40:0, 27.20, 66.0
 2024/9/4 13:50:0, 27.10, 65.0
 2024/9/4 14:0:0, 27.0, 64.0
 2024/9/4 14:10:0, 27.0, 64.0
 2024/9/4 14:20:0, 27.0, 63.0
 2024/9/4 14:30:0, 26.80, 61.0
 2024/9/4 14:40:0, 26.70, 61.0
 2024/9/4 14:50:0, 26.60, 61.0
 2024/9/4 15:0:0, 26.70, 62.0
 2024/9/4 15:10:0, 26.70, 62.0
 2024/9/4 15:20:0, 26.70, 62.0
 2024/9/4 15:30:0, 26.70, 62.0
 2024/9/4 15:40:0, 26.60, 61.0
 2024/9/4 15:50:0, 26.20, 60.0
 2024/9/4 16:0:0, 25.90, 60.0
 2024/9/4 16:10:0, 26.10, 61.0
 2024/9/4 16:20:0, 26.20, 61.0
 2024/9/4 16:30:0, 26.30, 61.0
 2024/9/4 16:40:0, 26.30, 61.0
 2024/9/4 16:50:0, 26.40, 61.0
 2024/9/4 17:0:0, 26.40, 60.0
 2024/9/4 17:10:0, 26.40, 60.0
 2024/9/4 17:20:0, 26.40, 60.0
 2024/9/4 17:30:0, 26.40, 61.0
 2024/9/4 17:40:0, 26.40, 61.0
 2024/9/4 17:50:0, 26.30, 60.0
 2024/9/4 18:0:0, 26.20, 59.0
 2024/9/4 18:10:0, 26.20, 60.0
 2024/9/4 18:20:0, 26.30, 60.0
 2024/9/4 18:30:0, 26.20, 59.0
 2024/9/4 18:40:0, 26.20, 59.0
 2024/9/4 18:50:0, 26.20, 60.0
 2024/9/4 19:0:0, 26.20, 60.0
 2024/9/4 19:10:0, 26.20, 60.0
 2024/9/4 19:20:0, 26.30, 60.0
 2024/9/4 19:30:0, 26.30, 60.0
 2024/9/4 19:40:0, 26.30, 60.0
 2024/9/4 19:50:0, 26.30, 60.0
 2024/9/4 20:0:0, 26.30, 60.0
 2024/9/4 20:10:0, 26.30, 59.0
 2024/9/4 20:20:0, 26.20, 59.0
 2024/9/4 20:30:0, 26.10, 60.0
 2024/9/4 20:40:0, 26.20, 60.0
 2024/9/4 20:50:0, 26.30, 61.0
 2024/9/4 21:0:0, 26.30, 61.0
 2024/9/4 21:10:0, 26.40, 61.0
 2024/9/4 21:20:0, 26.40, 61.0
 2024/9/4 21:30:0, 26.40, 60.0
 2024/9/4 21:40:0, 26.40, 61.0
 2024/9/4 21:50:0, 26.40, 61.0
 2024/9/4 22:0:0, 26.40, 62.0
 2024/9/4 22:10:0, 26.40, 62.0
 2024/9/4 22:20:0, 26.20, 60.0
 2024/9/4 22:30:0, 25.90, 59.0
 2024/9/4 22:40:0, 26.0, 60.0
 2024/9/4 22:50:0, 26.0, 59.0
 2024/9/4 23:0:0, 25.90, 59.0
 2024/9/4 23:10:0, 25.90, 59.0
 2024/9/4 23:20:0, 26.0, 59.0
 2024/9/4 23:30:0, 26.0, 59.0
 2024/9/4 23:40:0, 25.90, 59.0
 2024/9/4 23:50:0, 25.90, 59.0
 2024/9/5 0:0:0, 25.60, 62.0
 2024/9/5 0:10:0, 25.50, 62.0
 2024/9/5 0:20:0, 25.60, 62.0
 2024/9/5 0:30:0, 25.70, 61.0
 2024/9/5 0:40:0, 25.70, 60.0
 2024/9/5 0:50:0, 25.80, 61.0
 2024/9/5 1:0:0, 25.90, 60.0
 2024/9/5 1:10:0, 25.90, 60.0
 2024/9/5 1:20:0, 25.80, 59.0
 2024/9/5 1:30:0, 25.80, 59.0
 2024/9/5 1:40:0, 25.80, 58.0
 2024/9/5 1:50:0, 25.90, 58.0
 2024/9/5 2:0:0, 25.90, 58.0
 2024/9/5 2:10:0, 25.90, 58.0
 2024/9/5 2:20:0, 25.80, 57.0
 2024/9/5 2:30:0, 25.80, 57.0
 2024/9/5 2:40:0, 25.80, 57.0
 2024/9/5 2:50:0, 25.70, 57.0
 2024/9/5 3:0:0, 25.70, 57.0
 2024/9/5 3:10:0, 25.70, 57.0
 2024/9/5 3:20:0, 25.70, 56.0
 2024/9/5 3:30:0, 25.60, 56.0
 2024/9/5 3:40:0, 25.50, 57.0
 2024/9/5 3:50:0, 25.50, 56.0
 2024/9/5 4:0:0, 25.40, 55.0
 2024/9/5 4:10:0, 25.40, 55.0
 2024/9/5 4:20:0, 25.30, 55.0
 2024/9/5 4:30:0, 25.30, 54.0
 2024/9/5 4:40:0, 25.30, 54.0
 2024/9/5 4:50:0, 25.30, 54.0
 2024/9/5 5:0:0, 25.20, 54.0
 2024/9/5 5:10:0, 25.20, 54.0
 2024/9/5 5:20:0, 25.20, 54.0
 2024/9/5 5:30:0, 25.20, 54.0
 2024/9/5 5:40:0, 25.20, 54.0
 2024/9/5 5:50:0, 25.10, 53.0
 2024/9/5 6:0:0, 25.10, 54.0
 2024/9/5 6:10:0, 25.0, 53.0
 2024/9/5 6:20:0, 25.0, 53.0
 2024/9/5 6:30:0, 25.0, 53.0
 2024/9/5 6:40:0, 24.80, 53.0
 2024/9/5 6:50:0, 24.70, 52.0
 2024/9/5 7:0:0, 24.60, 52.0
 2024/9/5 7:10:0, 24.60, 53.0
 2024/9/5 7:20:0, 24.60, 52.0
 2024/9/5 7:30:0, 24.40, 52.0
 2024/9/5 7:40:0, 24.30, 52.0
 2024/9/5 7:50:0, 24.30, 52.0
 2024/9/5 8:0:0, 24.30, 52.0
 2024/9/5 8:10:0, 24.30, 52.0
 2024/9/5 8:20:0, 24.30, 52.0
 2024/9/5 8:30:0, 24.30, 52.0
 2024/9/5 8:40:0, 24.30, 53.0
 2024/9/5 8:50:0, 24.40, 53.0
 2024/9/5 9:0:0, 24.40, 53.0
 2024/9/5 9:10:0, 24.40, 53.0
 2024/9/5 9:20:0, 24.40, 53.0
 2024/9/5 9:30:0, 24.40, 53.0
 2024/9/5 9:40:0, 24.50, 53.0
 2024/9/5 9:50:0, 24.50, 53.0
 2024/9/5 10:0:0, 24.50, 53.0
 2024/9/5 10:10:0, 24.60, 54.0
 2024/9/5 10:20:0, 24.70, 54.0
 2024/9/5 10:30:0, 24.50, 54.0
 2024/9/5 10:40:0, 24.20, 54.0
 2024/9/5 10:50:0, 24.40, 56.0
 2024/9/5 11:0:0, 24.50, 55.0
 2024/9/5 11:10:0, 24.30, 54.0
 2024/9/5 11:20:0, 24.50, 55.0
 2024/9/5 11:30:0, 24.60, 55.0
 2024/9/5 11:40:0, 24.80, 55.0
 2024/9/5 11:50:0, 24.90, 55.0
 2024/9/5 12:0:0, 25.0, 56.0
 2024/9/5 12:10:0, 25.0, 55.0
 2024/9/5 12:20:0, 25.10, 56.0
 2024/9/5 12:30:0, 25.30, 56.0
 2024/9/5 12:40:0, 25.30, 56.0
 2024/9/5 12:50:0, 25.40, 56.0
 2024/9/5 13:0:0, 25.50, 57.0
 2024/9/5 13:10:0, 25.60, 57.0
 2024/9/5 13:20:0, 25.60, 57.0
 2024/9/5 13:30:0, 25.70, 57.0
 2024/9/5 13:40:0, 25.80, 57.0
 2024/9/5 13:50:0, 25.80, 57.0
 2024/9/5 14:0:0, 25.70, 57.0
 2024/9/5 14:10:0, 25.70, 56.0
 2024/9/5 14:20:0, 25.60, 56.0
 2024/9/5 14:30:0, 25.50, 55.0
 2024/9/5 14:40:0, 25.40, 56.0
 2024/9/5 14:50:0, 25.40, 55.0
 2024/9/5 15:0:0, 25.30, 55.0
 2024/9/5 15:10:0, 25.30, 55.0
 2024/9/5 15:20:0, 25.30, 54.0
 2024/9/5 15:30:0, 25.40, 57.0
 2024/9/5 15:40:0, 25.50, 58.0
 2024/9/5 15:50:0, 25.60, 58.0
 2024/9/5 16:0:0, 25.60, 59.0
 2024/9/5 16:10:0, 25.70, 59.0
 2024/9/5 16:20:0, 25.70, 59.0
 2024/9/5 16:30:0, 25.70, 59.0
 2024/9/5 16:40:0, 25.70, 59.0
 2024/9/5 16:50:0, 25.80, 59.0
 2024/9/5 17:0:0, 25.80, 59.0
 2024/9/5 17:10:0, 25.80, 58.0
 2024/9/5 17:20:0, 25.80, 57.0
 2024/9/5 17:30:0, 25.80, 57.0
 2024/9/5 17:40:0, 25.80, 57.0
 2024/9/5 17:50:0, 25.90, 56.0
 2024/9/5 18:0:0, 25.90, 54.0
 2024/9/5 18:10:0, 25.80, 54.0
 2024/9/5 18:20:0, 25.80, 54.0
 2024/9/5 18:30:0, 25.80, 54.0
 2024/9/5 18:40:0, 25.80, 55.0
 2024/9/5 18:50:0, 25.80, 56.0
 2024/9/5 19:0:0, 25.80, 56.0
 2024/9/5 19:10:0, 25.80, 56.0
 2024/9/5 19:20:0, 25.80, 57.0
 2024/9/5 19:30:0, 25.80, 57.0
 2024/9/5 19:40:0, 25.80, 57.0
 2024/9/5 19:50:0, 25.80, 57.0
 2024/9/5 20:0:0, 25.80, 57.0
 2024/9/5 20:10:0, 25.80, 57.0
 2024/9/5 20:20:0, 25.70, 57.0
 2024/9/5 20:30:0, 25.70, 56.0
 2024/9/5 20:40:0, 25.70, 57.0
 2024/9/5 20:50:0, 25.70, 57.0
 2024/9/5 21:0:0, 25.70, 57.0
 2024/9/5 21:10:0, 25.80, 57.0
 2024/9/5 21:20:0, 25.80, 57.0
 2024/9/5 21:30:0, 25.80, 58.0
 2024/9/5 21:40:0, 25.80, 58.0
 2024/9/5 21:50:0, 25.90, 58.0
 2024/9/5 22:0:0, 25.90, 59.0
 2024/9/5 22:10:0, 25.90, 59.0
 2024/9/5 22:20:0, 25.90, 60.0
 2024/9/5 22:30:0, 26.0, 61.0
 2024/9/5 22:40:0, 26.10, 62.0
 2024/9/5 22:50:0, 26.20, 62.0
 2024/9/5 23:0:0, 26.20, 62.0
 2024/9/5 23:10:0, 26.20, 62.0
 2024/9/5 23:20:0, 26.20, 62.0
 2024/9/5 23:30:0, 26.20, 62.0
 2024/9/5 23:40:0, 26.10, 62.0
 2024/9/5 23:50:0, 25.90, 62.0
 2024/9/6 0:0:0, 25.90, 63.0
 2024/9/6 0:10:0, 25.70, 63.0
 2024/9/6 0:20:0, 25.60, 64.0
 2024/9/6 0:30:0, 25.40, 70.0
 2024/9/6 0:40:0, 25.30, 72.0
 2024/9/6 0:50:0, 25.30, 73.0
 2024/9/6 1:0:0, 25.30, 73.0
 2024/9/6 1:10:0, 25.30, 73.0
 2024/9/6 1:20:0, 25.30, 72.0
 2024/9/6 1:30:0, 25.40, 71.0
 2024/9/6 1:40:0, 25.40, 69.0
 2024/9/6 1:50:0, 25.50, 69.0
 2024/9/6 2:0:0, 25.50, 68.0
 2024/9/6 2:10:0, 25.50, 67.0
 2024/9/6 2:20:0, 25.60, 66.0
 2024/9/6 2:30:0, 25.60, 65.0
 2024/9/6 2:40:0, 25.50, 65.0
 2024/9/6 2:50:0, 25.60, 64.0
 2024/9/6 3:0:0, 25.50, 64.0
 2024/9/6 3:10:0, 25.50, 64.0
 2024/9/6 3:20:0, 25.40, 64.0
 2024/9/6 3:30:0, 25.40, 64.0
 2024/9/6 3:40:0, 25.40, 64.0
 2024/9/6 3:50:0, 25.40, 64.0
 2024/9/6 4:0:0, 25.40, 64.0
 2024/9/6 4:10:0, 25.40, 64.0
 2024/9/6 4:20:0, 25.40, 64.0
 2024/9/6 4:30:0, 25.40, 64.0
 2024/9/6 4:40:0, 25.40, 64.0
 2024/9/6 4:50:0, 25.40, 64.0
 2024/9/6 5:0:0, 25.50, 64.0
 2024/9/6 5:10:0, 25.50, 64.0
 2024/9/6 5:20:0, 25.50, 64.0
 2024/9/6 5:30:0, 25.40, 64.0
 2024/9/6 5:40:0, 25.40, 64.0
 2024/9/6 5:50:0, 25.40, 64.0
 2024/9/6 6:0:0, 25.40, 64.0
 2024/9/6 6:10:0, 25.30, 64.0
 2024/9/6 6:20:0, 25.40, 64.0
 2024/9/6 6:30:0, 25.40, 64.0
 2024/9/6 6:40:0, 25.30, 64.0
 2024/9/6 6:50:0, 25.30, 64.0
 2024/9/6 7:0:0, 25.30, 63.0
 2024/9/6 7:10:0, 25.30, 64.0
 2024/9/6 7:20:0, 25.20, 63.0
 2024/9/6 7:30:0, 25.30, 64.0
 2024/9/6 7:40:0, 25.20, 64.0
 2024/9/6 7:50:0, 25.20, 64.0
 2024/9/6 8:0:0, 25.20, 64.0
 2024/9/6 8:10:0, 25.20, 64.0
 2024/9/6 8:20:0, 25.20, 64.0
 2024/9/6 8:30:0, 25.20, 65.0
 2024/9/6 8:40:0, 25.20, 65.0
 2024/9/6 8:50:0, 25.20, 65.0
 2024/9/6 9:0:0, 25.30, 65.0
 2024/9/6 9:10:0, 25.20, 65.0
 2024/9/6 9:20:0, 25.30, 65.0
 2024/9/6 9:30:0, 25.20, 65.0
 2024/9/6 9:40:0, 25.10, 65.0
 2024/9/6 9:50:0, 25.10, 65.0
 2024/9/6 10:0:0, 25.0, 65.0
 2024/9/6 10:10:0, 25.0, 65.0
 2024/9/6 10:20:0, 24.90, 65.0
 2024/9/6 10:30:0, 24.90, 65.0
 2024/9/6 10:40:0, 24.90, 65.0
 2024/9/6 10:50:0, 24.90, 65.0
 2024/9/6 11:0:0, 25.0, 65.0
 2024/9/6 11:10:0, 25.0, 65.0
 2024/9/6 11:20:0, 25.0, 65.0
 2024/9/6 11:30:0, 25.0, 65.0
 2024/9/6 11:40:0, 25.0, 65.0
 2024/9/6 11:50:0, 24.90, 66.0
 2024/9/6 12:0:0, 25.0, 66.0
 2024/9/6 12:10:0, 25.0, 66.0
 2024/9/6 12:20:0, 25.0, 66.0
 2024/9/6 12:30:0, 25.10, 66.0
 2024/9/6 12:40:0, 25.20, 67.0
 2024/9/6 12:50:0, 25.40, 67.0
 2024/9/6 13:0:0, 25.50, 68.0
 2024/9/6 13:10:0, 25.60, 68.0
 2024/9/6 13:20:0, 25.70, 69.0
 2024/9/6 13:30:0, 25.90, 70.0
 2024/9/6 13:40:0, 26.0, 70.0
 2024/9/6 13:50:0, 25.90, 70.0
 2024/9/6 14:0:0, 25.80, 70.0
 2024/9/6 14:10:0, 25.90, 71.0
 2024/9/6 14:20:0, 25.80, 69.0
 2024/9/6 14:30:0, 25.70, 69.0
 2024/9/6 14:40:0, 25.60, 69.0
 2024/9/6 14:50:0, 25.60, 69.0
 2024/9/6 15:0:0, 25.50, 69.0
 2024/9/6 15:10:0, 25.50, 69.0
 2024/9/6 15:20:0, 25.40, 69.0
 2024/9/6 15:30:0, 25.40, 69.0
 2024/9/6 15:40:0, 25.40, 69.0
 2024/9/6 15:50:0, 25.40, 69.0
 2024/9/6 16:0:0, 25.30, 69.0
 2024/9/6 16:10:0, 25.30, 68.0
 2024/9/6 16:20:0, 25.30, 68.0
 2024/9/6 16:30:0, 25.30, 69.0
 2024/9/6 16:40:0, 25.40, 69.0
 2024/9/6 16:50:0, 25.50, 70.0
 2024/9/6 17:0:0, 25.60, 70.0
 2024/9/6 17:10:0, 25.70, 71.0
 2024/9/6 17:20:0, 25.70, 71.0
 2024/9/6 17:30:0, 25.70, 71.0
 2024/9/6 17:40:0, 25.70, 71.0
 2024/9/6 17:50:0, 25.70, 71.0
 2024/9/6 18:0:0, 25.80, 71.0
 2024/9/6 18:10:0, 25.90, 72.0
 2024/9/6 18:20:0, 26.0, 72.0
 2024/9/6 18:30:0, 26.0, 73.0
 2024/9/6 18:40:0, 26.10, 73.0
 2024/9/6 18:50:0, 26.10, 73.0
 2024/9/6 19:0:0, 26.10, 73.0
 2024/9/6 19:10:0, 26.10, 73.0
 2024/9/6 19:20:0, 26.10, 73.0
 2024/9/6 19:30:0, 26.10, 73.0
 2024/9/6 19:40:0, 26.10, 73.0
 2024/9/6 19:50:0, 26.0, 72.0
 2024/9/6 20:0:0, 25.90, 72.0
 2024/9/6 20:10:0, 25.90, 73.0
 2024/9/6 20:20:0, 25.80, 73.0
 2024/9/6 20:30:0, 25.80, 73.0
 2024/9/6 20:40:0, 25.70, 73.0
 2024/9/6 20:50:0, 25.60, 72.0
 2024/9/6 21:0:0, 25.60, 72.0
 2024/9/6 21:10:0, 25.60, 71.0
 2024/9/6 21:20:0, 25.60, 70.0
 2024/9/6 21:30:0, 25.50, 69.0
 2024/9/6 21:40:0, 25.50, 70.0
 2024/9/6 21:50:0, 25.50, 69.0
 2024/9/6 22:0:0, 25.50, 69.0
 2024/9/6 22:10:0, 25.50, 69.0
 2024/9/6 22:20:0, 25.50, 68.0
 2024/9/6 22:30:0, 25.70, 69.0
 2024/9/6 22:40:0, 25.50, 68.0
 2024/9/6 22:50:0, 25.50, 68.0
 2024/9/6 23:0:0, 25.30, 69.0
 2024/9/6 23:10:0, 25.40, 69.0
 2024/9/6 23:20:0, 25.40, 69.0
 2024/9/6 23:30:0, 25.40, 69.0
 2024/9/6 23:40:0, 25.40, 69.0
 2024/9/6 23:50:0, 25.20, 69.0
 2024/9/7 0:0:0, 25.10, 69.0
 2024/9/7 0:10:0, 24.80, 77.0
 2024/9/7 0:20:0, 24.60, 79.0
 2024/9/7 0:30:0, 24.50, 80.0
 2024/9/7 0:40:0, 24.50, 81.0
 2024/9/7 0:50:0, 24.50, 81.0
 2024/9/7 1:0:0, 24.50, 81.0
 2024/9/7 1:10:0, 24.50, 81.0
 2024/9/7 1:20:0, 24.50, 81.0
 2024/9/7 1:30:0, 24.50, 81.0
 2024/9/7 1:40:0, 24.60, 80.0
 2024/9/7 1:50:0, 24.60, 80.0
 2024/9/7 2:0:0, 24.60, 80.0
 2024/9/7 2:10:0, 24.50, 78.0
